Marsha,Baker,PERSONAL_NAME
garment,industry,CREATE-PROVIDE-GENERATE-SELL
debenture,holder,OBJECTIVE
forestry,company,PERFORM&ENGAGE_IN
visitor,gallery,TOPIC
system,group,OTHER
government,reform,OBJECTIVE
advertising,linage,AMOUNT-OF
inflation,expectation,TOPIC
anniversary,summit,TIME-OF1
needle,exchange,OBJECTIVE
color,television,OTHER
coast,city,LOCATION
winter,glove,TIME-OF1
supply,contract,TOPIC
fuel,price,RELATIONAL-NOUN-COMPLEMENT
asbestos,litigation,OTHER
day,plan,MEASURE
car,import,OBJECTIVE
tax,break,OBJECTIVE
surprise,hit,EQUATIVE
company,proposal,SUBJECT
rock,performance,PERFORM&ENGAGE_IN
marketing,scheme,PERFORM&ENGAGE_IN
tomato,bug,OTHER
seminary,student,LOCATION
mood,reversal,OBJECTIVE
market-maker,demand,SUBJECT
bonus,payment,OBJECTIVE
futures,industry,OTHER
development,target,PURPOSE
service,coordinator,OBJECTIVE
mile,stage,MEASURE
strike,organizer,OBJECTIVE
construction,unit,PERFORM&ENGAGE_IN
hiking,boot,PERFORM&ENGAGE_IN
crew,chief,RELATIONAL-NOUN-COMPLEMENT
seafood,operation,CREATE-PROVIDE-GENERATE-SELL
filing,period,TIME-OF2
backup,generator,PERFORM&ENGAGE_IN
coalition,agreement,TOPIC
fruit,boutique,SUBSTANCE-MATERIAL-INGREDIENT
team,cut,OBJECTIVE
ultrasound,monitor,MEANS
bird,watching,OBJECTIVE
foot,cliff,MEASURE
perimeter,fence,LOCATION
floor,mat,LOCATION
state,code,OTHER
sun,exposure,OTHER
spring,semester,TIME-OF1
staff,attorney,WHOLE+PART_OR_MEMBER_OF
Julia,Rosenthal,PERSONAL_NAME
fusion,reaction,EQUATIVE
shipping,box,PERFORM&ENGAGE_IN
rebuilding,plan,OBJECTIVE
production,program,PERFORM&ENGAGE_IN
car,division,CREATE-PROVIDE-GENERATE-SELL
oil,sanction,MITIGATE&OPPOSE
computer,equipment,SUBSTANCE-MATERIAL-INGREDIENT
options,research,OBJECTIVE
science,book,TOPIC
month,ending,MEASURE
safety,commission,ORGANIZE&SUPERVISE&AUTHORITY
management,committee,PERFORM&ENGAGE_IN
ministry,statement,SUBJECT
copyright,violation,OBJECTIVE
screen,saver,OBJECTIVE
cattle,herd,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
job,seeker,OBJECTIVE
sugar,cube,SUBSTANCE-MATERIAL-INGREDIENT
tv,viewer,OBJECTIVE
banking,office,PERFORM&ENGAGE_IN
cost,cutting,OBJECTIVE
weather,scientist,TOPIC_OF_EXPERT
meter,medalist,OTHER
penalty,reform,OBJECTIVE
aid,package,TOPIC
Mrs.,Schneider,PERSONAL_NAME
power,shovel,MEANS
siege,mentality,OTHER
liquor,sale,OBJECTIVE
junta,leader,OBJECTIVE
water,bug,LOCATION
circulation,system,PERFORM&ENGAGE_IN
rice,producer,OBJECTIVE
star,forward,EQUATIVE
car,accident,OTHER
training,company,PERFORM&ENGAGE_IN
parts,operation,CREATE-PROVIDE-GENERATE-SELL
household,asset,OWNER-USER
comeback,attempt,PERFORM&ENGAGE_IN
design,engineer,OBJECTIVE
advance,knowledge,TIME-OF1
commission,revenue,USER_RECIPIENT
travel,information,TOPIC
network,equipment,PURPOSE
marketing,expert,TOPIC_OF_EXPERT
business,traffic,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
settlement,activity,EQUATIVE
health,insurer,OBJECTIVE
fraud,count,AMOUNT-OF
session,high,TIME-OF1
sport,league,PERFORM&ENGAGE_IN
nonoperating,earnings,CREATOR-PROVIDER-CAUSE_OF
electricity,cost,RELATIONAL-NOUN-COMPLEMENT
activation,order,OBJECTIVE
state,television,OWNER-USER
ozone,hole,LOCATION
environmentalist,group,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
upper income,neighborhood,OTHER
runway,show,LOCATION
yes,vote,OBJECTIVE
stock fund,asset,OWNER-USER
volt,battery,CREATE-PROVIDE-GENERATE-SELL
fighter,jet,EQUATIVE
finance,department,PERFORM&ENGAGE_IN
waste,truck,PURPOSE
airline,service,SUBJECT
liquor,bottle,CONTAIN
budget,act,TOPIC
peasant,party,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
database,program,PURPOSE
holiday,spirit,TIME-OF1
law,department,ORGANIZE&SUPERVISE&AUTHORITY
ship,owner,OBJECTIVE
construction,share,RELATIONAL-NOUN-COMPLEMENT
travel,company,CREATE-PROVIDE-GENERATE-SELL
one-off,charge,EQUATIVE
biotech,company,CREATE-PROVIDE-GENERATE-SELL
unemployment,system,PERFORM&ENGAGE_IN
ice,dancing,LOCATION
repair,service,EQUATIVE
reimbursement,rate,RELATIONAL-NOUN-COMPLEMENT
address,book,TOPIC
fuel,supply,SUBSTANCE-MATERIAL-INGREDIENT
shareholder,pressure,SUBJECT
trash,cleanup,OBJECTIVE
pressure,group,PERFORM&ENGAGE_IN
reduction,talk,TOPIC
salary,slash,OBJECTIVE
contract,offer,OBJECTIVE
import,control,OBJECTIVE
hair,growth,OBJECTIVE
university,degree,CREATOR-PROVIDER-CAUSE_OF
opium,production,OBJECTIVE
efficiency,gain,OBJECTIVE
hurricane,relief,MITIGATE&OPPOSE
whiz,kid,EQUATIVE
producer,country,EQUATIVE
hour,service,MEASURE
state,planning,SUBJECT
clothing,maker,OBJECTIVE
palladium,metal,EQUATIVE
computer,share,RELATIONAL-NOUN-COMPLEMENT
star,player,EQUATIVE
marketing,expense,CREATOR-PROVIDER-CAUSE_OF
production,association,PERFORM&ENGAGE_IN
security,situation,OTHER
mail,system,PURPOSE
Thomas,Messinger,PERSONAL_NAME
citizen,right,OWNER-USER
state,legislature,EMPLOYER
cancer,researcher,OBJECTIVE
newsletter,publisher,OBJECTIVE
donor,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
cockpit,crew,LOCATION
weevil,eradication,OBJECTIVE
diamond,worker,OTHER
industry,datum,TOPIC
relief,center,CREATE-PROVIDE-GENERATE-SELL
photograph,collecting,OBJECTIVE
landfill,site,EQUATIVE
megabyte,drive,MEASURE
vacation,day,TIME-OF2
note,sale,OBJECTIVE
telecom,stock,RELATIONAL-NOUN-COMPLEMENT
truck,engine,WHOLE+PART_OR_MEMBER_OF
committee,approval,SUBJECT
ethics,rule,TOPIC
search,engine,PERFORM&ENGAGE_IN
teacher,quality,RELATIONAL-NOUN-COMPLEMENT
winter,sowing,TIME-OF1
roundtable,discussion,EQUATIVE
squad,leader,OBJECTIVE
employment,number,TOPIC
Mrs.,Ashcroft,PERSONAL_NAME
mortar,attack,MEANS
value,investing,OTHER
ownership,system,RELATIONAL-NOUN-COMPLEMENT
court,spokeswoman,EMPLOYER
work,hours,PERFORM&ENGAGE_IN
third-quarter,sale,TIME-OF1
lumber,price,RELATIONAL-NOUN-COMPLEMENT
development,division,PERFORM&ENGAGE_IN
methyl,salicylate,SUBSTANCE-MATERIAL-INGREDIENT
farm,survey,OBJECTIVE
airplane,maker,OBJECTIVE
trade,practice,OTHER
extradition,decision,TOPIC_OF_COGNITION&EMOTION
brand,recognition,OBJECTIVE
bishop,conference,SUBJECT
coaching,position,PERFORM&ENGAGE_IN
winter,home,TIME-OF1
farm,price,RELATIONAL-NOUN-COMPLEMENT
student,visa,USER_RECIPIENT
handgun,sale,OBJECTIVE
retirement,hotel,PERFORM&ENGAGE_IN
supply,industry,CREATE-PROVIDE-GENERATE-SELL
police,organization,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
railway,track,WHOLE+PART_OR_MEMBER_OF
loan,trouble,OTHER
eye,damage,LOCATION
traffic,pattern,RELATIONAL-NOUN-COMPLEMENT
km,northwest,MEASURE
productivity,improvement,OBJECTIVE
multimedia,technology,MEANS
convention,manager,OBJECTIVE
freight,company,PURPOSE
steel,sector,CREATE-PROVIDE-GENERATE-SELL
garden,design,OBJECTIVE
video,release,OBJECTIVE
coin,price,RELATIONAL-NOUN-COMPLEMENT
Pres.,Truman,PERSONAL_NAME
mass,hysteria,ADJ-LIKE_NOUN
year,reading,MEASURE
health-care,legislation,TOPIC
jet,engine,WHOLE+PART_OR_MEMBER_OF
state,limit,OWNER-USER
research,tool,PERFORM&ENGAGE_IN
head,trader,ADJ-LIKE_NOUN
wheat,sale,OBJECTIVE
glass,tower,SUBSTANCE-MATERIAL-INGREDIENT
baseball,manager,OBJECTIVE
cow,brisket,SUBSTANCE-MATERIAL-INGREDIENT
security,agent,CREATE-PROVIDE-GENERATE-SELL
merger,advice,TOPIC
tree,traversal,OBJECTIVE
phone,conversation,MEANS
student,population,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
diesel,bus,MEANS
market,place,EQUATIVE
school,shelf,LOCATION
trouble,spot,CONTAIN
patrol,aircraft,PERFORM&ENGAGE_IN
property,ownership,OBJECTIVE
school,aid,OBJECTIVE
consumer,scrutiny,SUBJECT
army,source,EMPLOYER
election,battle,TOPIC
disaster,state,EQUATIVE
newspaper,heir,RELATIONAL-NOUN-COMPLEMENT
television,executive,RELATIONAL-NOUN-COMPLEMENT
vaccine,importer,OBJECTIVE
performance,space,PERFORM&ENGAGE_IN
benchmark,rate,EQUATIVE
hydrogen,leak,OBJECTIVE
water,stock,RELATIONAL-NOUN-COMPLEMENT
funeral,mass,OTHER
state,structure,RELATIONAL-NOUN-COMPLEMENT
government,coffer,OWNER-USER
aircraft,market,PURPOSE
output,capacity,OTHER
football,hero,RELATIONAL-NOUN-COMPLEMENT
year,record,MEASURE
audio,product,PERFORM&ENGAGE_IN
jet,trainer,EQUATIVE
superconductor,crystal,EQUATIVE
laboratory,testing,LOCATION
coffee,crop,EQUATIVE
identification,system,PERFORM&ENGAGE_IN
training,flight,PERFORM&ENGAGE_IN
telecom,market,PURPOSE
oil,facility,CREATE-PROVIDE-GENERATE-SELL
water,crisis,OTHER
market,wave,LOCATION
security,aide,CREATE-PROVIDE-GENERATE-SELL
world,issue,TOPIC
parcel,bomb,LOCATION
clothing,designer,OBJECTIVE
shuttle,operation,OBJECTIVE
priority,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
point,term,MEASURE
coca,field,CREATE-PROVIDE-GENERATE-SELL
race,team,PERFORM&ENGAGE_IN
government,corruption,OBJECTIVE
sham,lien,EQUATIVE
space,policy,TOPIC
leather,belt,SUBSTANCE-MATERIAL-INGREDIENT
production,data,TOPIC
school,student,LOCATION
chat,group,PERFORM&ENGAGE_IN
Ezra,Smith,PERSONAL_NAME
computer,retailer,OBJECTIVE
software,flaw,OTHER
infantry,troop,EQUATIVE
credit,demand,OBJECTIVE
state,investigation,SUBJECT
family,history,RELATIONAL-NOUN-COMPLEMENT
holiday,discount,TIME-OF1
gas,grill,MEANS
yard,course,MEASURE
bully,expert,TOPIC_OF_EXPERT
entertainment,lawyer,OTHER
breakup,value,RELATIONAL-NOUN-COMPLEMENT
city,section,WHOLE+PART_OR_MEMBER_OF
leather,backpack,SUBSTANCE-MATERIAL-INGREDIENT
automobile,part,WHOLE+PART_OR_MEMBER_OF
date,rape,TIME-OF1
research,purpose,PERFORM&ENGAGE_IN
income tax,rate,RELATIONAL-NOUN-COMPLEMENT
buyout,firm,PERFORM&ENGAGE_IN
state,hearing,SUBJECT
missile,launcher,OBJECTIVE
art,collector,OBJECTIVE
crop,subsidy,OBJECTIVE
highway,department,ORGANIZE&SUPERVISE&AUTHORITY
container,terminal,PURPOSE
juggling,act,MEANS
St.,Jones,PERSONAL_NAME
volunteer,masseuse,EQUATIVE
minority,coalition,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
stripper,shoes,USER_RECIPIENT
performance,statistic,TOPIC
city,engineer,EMPLOYER
artillery,system,PERFORM&ENGAGE_IN
midrange,computer,MEASURE
discount,coupon,CREATE-PROVIDE-GENERATE-SELL
month,stalemate,MEASURE
campaign,office,OWNER-USER
charity,work,USER_RECIPIENT
state,school,OWNER-USER
minority,resident,WHOLE+PART_OR_MEMBER_OF
cheese,sandwich,SUBSTANCE-MATERIAL-INGREDIENT
mass,shipment,ADJ-LIKE_NOUN
taxi,owner,OBJECTIVE
contact,information,TOPIC
security,firm,CREATE-PROVIDE-GENERATE-SELL
government,professor,EMPLOYER
hurricane,damage,CREATOR-PROVIDER-CAUSE_OF
resignation,letter,TOPIC
smokestack,industry,OTHER
telecommunication,facility,PERFORM&ENGAGE_IN
video,arcade,CONTAIN
ski,team,PERFORM&ENGAGE_IN
commonwealth,leader,OBJECTIVE
drug,abuser,OBJECTIVE
injury,update,TOPIC
workout,program,PERFORM&ENGAGE_IN
systems,integration,OBJECTIVE
microbe,hunter,OBJECTIVE
pollution,problem,OTHER
retailing,concern,OTHER
tax,purpose,OTHER
electricity,plant,CREATE-PROVIDE-GENERATE-SELL
credit,line,CREATE-PROVIDE-GENERATE-SELL
highschool,student,LOCATION
patio,furniture,LOCATION
cooperation,committee,PERFORM&ENGAGE_IN
bank,fee,CREATOR-PROVIDER-CAUSE_OF
maintenance,contract,TOPIC
chintz,skirt,SUBSTANCE-MATERIAL-INGREDIENT
tax,program,OTHER
information,center,PERFORM&ENGAGE_IN
customs,authority,ORGANIZE&SUPERVISE&AUTHORITY
shuttle,launch,OBJECTIVE
quality,defender,MEASURE
cowboy,bandanna,OWNER-USER
mainstream,audience,ADJ-LIKE_NOUN
minority,representation,OBJECTIVE
water,utility,CREATE-PROVIDE-GENERATE-SELL
arms,cut,OBJECTIVE
sweater,preference,OBJECTIVE
powerhouse,competitor,EQUATIVE
snake,pit,CONTAIN
disaster,area,CONTAIN
cigarette,maker,OBJECTIVE
tax,adviser,TOPIC
price,spike,OBJECTIVE
automobile,plant,CREATE-PROVIDE-GENERATE-SELL
discipline,problem,OTHER
contract,agreement,TOPIC
point,shooter,MEASURE
building,industry,PERFORM&ENGAGE_IN
lending,activity,EQUATIVE
riot,police,ORGANIZE&SUPERVISE&AUTHORITY
development,plan,OBJECTIVE
airport,expansion,OBJECTIVE
town,schoolboy,LOCATION
administration,policy,OTHER
press,secretary,ORGANIZE&SUPERVISE&AUTHORITY
payment,crisis,OTHER
police,corruption,OBJECTIVE
career,diplomat,TIME-OF1
drilling,company,PERFORM&ENGAGE_IN
defense,subcommittee,ORGANIZE&SUPERVISE&AUTHORITY
pension,right,OBTAIN&ACCESS&SEEK
serving,plate,PERFORM&ENGAGE_IN
fracture,healing,OBJECTIVE
telecommunication,department,PERFORM&ENGAGE_IN
prosecutor,general,EQUATIVE
robbery,attempt,PERFORM&ENGAGE_IN
star,death,SUBJECT
lending,rate,RELATIONAL-NOUN-COMPLEMENT
artichoke,heart,WHOLE+PART_OR_MEMBER_OF
pension,increase,OBJECTIVE
life,insurer,OBJECTIVE
enforcement,program,PERFORM&ENGAGE_IN
night,session,TIME-OF1
water,fauna,LOCATION
management,team,PERFORM&ENGAGE_IN
football,operation,PERFORM&ENGAGE_IN
flower,field,CONTAIN
disclosure,law,TOPIC
bank,manager,OBJECTIVE
store,sector,OWNER-USER
travel,cost,RELATIONAL-NOUN-COMPLEMENT
supremacist,group,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
solidarity,pact,TOPIC
telephone,service,CREATE-PROVIDE-GENERATE-SELL
tablespoon,sugar,MEASURE
wine,director,OBJECTIVE
trade,flow,OBJECTIVE
merger,mania,OTHER
lottery,official,ORGANIZE&SUPERVISE&AUTHORITY
unit,manager,OBJECTIVE
reactor,core,WHOLE+PART_OR_MEMBER_OF
discount,price,RELATIONAL-NOUN-COMPLEMENT
aircraft,division,CREATE-PROVIDE-GENERATE-SELL
hospital,company,OWNER-USER
guard,member,WHOLE+PART_OR_MEMBER_OF
broadcast,rights,PERFORM&ENGAGE_IN
engineering,department,PERFORM&ENGAGE_IN
memory,chip,TOPIC
drink,sector,CREATE-PROVIDE-GENERATE-SELL
ounce,bottle,MEASURE
car,lot,CONTAIN
defense,chief,RELATIONAL-NOUN-COMPLEMENT
guard,rail,PERFORM&ENGAGE_IN
saving,system,PERFORM&ENGAGE_IN
employment,statistic,TOPIC
income,gain,OBJECTIVE
advance,team,TIME-OF1
development,committee,PERFORM&ENGAGE_IN
wedge,issue,PARTIAL_ATTRIBUTE_TRANSFER
cash,crop,OBTAIN&ACCESS&SEEK
voice,vote,MEANS
police,interview,OBJECTIVE
voting,rule,TOPIC
energy,use,OBJECTIVE
industry,lawyer,EMPLOYER
particle,catcher,OBJECTIVE
surveillance,gear,PERFORM&ENGAGE_IN
rice,harvest,OBJECTIVE
prostate,cancer,LOCATION
breast,tissue,SUBSTANCE-MATERIAL-INGREDIENT
processing,zone,PERFORM&ENGAGE_IN
fund,specialist,TOPIC_OF_EXPERT
treatment,facility,PERFORM&ENGAGE_IN
company,representative,EMPLOYER
factory,floor,WHOLE+PART_OR_MEMBER_OF
backpacker,victim,EQUATIVE
defense,contract,TOPIC
building,manager,OBJECTIVE
conference,member,WHOLE+PART_OR_MEMBER_OF
repayment,schedule,RELATIONAL-NOUN-COMPLEMENT
research,vessel,PERFORM&ENGAGE_IN
minute,discussion,MEASURE
grain,export,OBJECTIVE
communication,division,PERFORM&ENGAGE_IN
car,buyer,OBJECTIVE
industry,veteran,EMPLOYER
jailhouse,informant,LOCATION
copper,trader,OBJECTIVE
software,tutorial,TOPIC
career,leader,TIME-OF1
study,center,PERFORM&ENGAGE_IN
cult,member,WHOLE+PART_OR_MEMBER_OF
government,technocrat,EMPLOYER
sleep,disorder,OTHER
solvency,margin,RELATIONAL-NOUN-COMPLEMENT
paper,stock,RELATIONAL-NOUN-COMPLEMENT
funeral,ceremony,PERFORM&ENGAGE_IN
tennis,match,EQUATIVE
recording,industry,PERFORM&ENGAGE_IN
redemption,price,RELATIONAL-NOUN-COMPLEMENT
party,moderate,WHOLE+PART_OR_MEMBER_OF
month,tenure,MEASURE
advance,ticket,TIME-OF1
machine,operator,OBJECTIVE
family,dilemma,OTHER
cost,basis,EQUATIVE
music,store,CREATE-PROVIDE-GENERATE-SELL
rationing,plan,OBJECTIVE
aluminium,producer,OBJECTIVE
confirmation,vote,TOPIC
banana,ruling,TOPIC
dress,shopping,OBTAIN&ACCESS&SEEK
detention,facility,PERFORM&ENGAGE_IN
art,piece,EQUATIVE
tourism,income,CREATOR-PROVIDER-CAUSE_OF
network,affiliate,RELATIONAL-NOUN-COMPLEMENT
rheumatism,oil,MITIGATE&OPPOSE
patrician,comfort,EXPERIENCER-OF-EXPERIENCE
worker,compensation,OBJECTIVE
book,publisher,OBJECTIVE
gold,market,PURPOSE
communication,facility,PERFORM&ENGAGE_IN
fruit,growing,OBJECTIVE
marriage,spree,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
labor,activity,SUBJECT
trend,story,TOPIC
printing,press,PERFORM&ENGAGE_IN
government,measure,OWNER-USER
media,violence,LOCATION
funeral,arrangement,TOPIC
peace,accord,TOPIC
dollar,package,MEASURE
assault,weapon,PERFORM&ENGAGE_IN
aircraft,fleet,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
doubles,team,PERFORM&ENGAGE_IN
unemployment,claim,OBJECTIVE
travel,period,TIME-OF2
felony,count,AMOUNT-OF
quarterfinal,game,TIME-OF1
development,partnership,PERFORM&ENGAGE_IN
maintenance,program,PERFORM&ENGAGE_IN
organ,donation,OBJECTIVE
market,barrier,LOCATION
takeover,threat,TOPIC
photo,opportunity,OBTAIN&ACCESS&SEEK
consumer,service,OBJECTIVE
copper,cathode,SUBSTANCE-MATERIAL-INGREDIENT
radar,installation,PERFORM&ENGAGE_IN
oil,platform,CREATE-PROVIDE-GENERATE-SELL
technology,manager,OBJECTIVE
hamstring,problem,OTHER
world,conference,TOPIC
core,function,ADJ-LIKE_NOUN
infrastructure,spending,OBJECTIVE
control,department,PERFORM&ENGAGE_IN
salvage,operation,PERFORM&ENGAGE_IN
customer,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
government,support,SUBJECT
rape,victim,RELATIONAL-NOUN-COMPLEMENT
sports,feature,TOPIC
entertainment,world,EQUATIVE
lymph,cancer,LOCATION
hardware,damage,OBJECTIVE
year,extension,MEASURE
sector,analyst,OBJECTIVE
phone,monopoly,CREATE-PROVIDE-GENERATE-SELL
retail,level,WHOLE+ATTRIBUTE&FEATURE&QUALITY_VALUE_IS_CHARACTERISTIC_OF
vaccine,protection,SUBJECT
tax,collector,OBJECTIVE
buyout,proposal,OBJECTIVE
right,law,TOPIC
trading,transaction,OBJECTIVE
asset,company,ORGANIZE&SUPERVISE&AUTHORITY
sperm,count,AMOUNT-OF
possession,charge,EQUATIVE
export,order,OBJECTIVE
growing,pain,CREATOR-PROVIDER-CAUSE_OF
business,service,USER_RECIPIENT
ground,controller,LOCATION
rescue,center,PERFORM&ENGAGE_IN
fund,redemption,OBJECTIVE
career,hit,TIME-OF1
month,supply,MEASURE
area,resident,LOCATION
sales,executive,RELATIONAL-NOUN-COMPLEMENT
core,car,ADJ-LIKE_NOUN
marketing,staff,PERFORM&ENGAGE_IN
budget,constraint,OBJECTIVE
energy,saving,OBJECTIVE
leather,pant,SUBSTANCE-MATERIAL-INGREDIENT
brokerage,commission,PERFORM&ENGAGE_IN
airline,official,EMPLOYER
listening,post,PERFORM&ENGAGE_IN
roadside,bomb,LOCATION
semifinal,game,TIME-OF1
petrochemical,complex,CREATE-PROVIDE-GENERATE-SELL
royalty,rate,RELATIONAL-NOUN-COMPLEMENT
steel,cable,SUBSTANCE-MATERIAL-INGREDIENT
city,bus,OWNER-USER
worker,comfort,EXPERIENCER-OF-EXPERIENCE
liquidity,problem,OTHER
Representative,Seyer,PERSONAL_NAME
development,right,PERFORM&ENGAGE_IN
bank,office,OWNER-USER
wind,energy,CREATOR-PROVIDER-CAUSE_OF
reconstruction,project,PERFORM&ENGAGE_IN
land,mass,SUBSTANCE-MATERIAL-INGREDIENT
director,general,EQUATIVE
grain,yield,AMOUNT-OF
home,network,LOCATION
month,freeze,MEASURE
pasture,land,EQUATIVE
science,class,TOPIC
month,high,MEASURE
apartment,block,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
application,software,EQUATIVE
crime,report,TOPIC
learning,curve,RELATIONAL-NOUN-COMPLEMENT
stability,pact,TOPIC
computer,science,TOPIC_OF_EXPERT
debt,management,OBJECTIVE
distance,learning,LOCATION
university,admission,SUBJECT
health,status,RELATIONAL-NOUN-COMPLEMENT
family,reunification,SUBJECT
peace,summit,TOPIC
policy,agenda,OTHER
minority,cadre,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
fund,management,OBJECTIVE
safety,system,CREATE-PROVIDE-GENERATE-SELL
tweed,schoolgirl,OTHER
technology,zone,CONTAIN
specialty,market,PURPOSE
car,wreck,OBJECTIVE
company,size,RELATIONAL-NOUN-COMPLEMENT
restaurant,chain,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
partner,country,EQUATIVE
automobile,sector,CREATE-PROVIDE-GENERATE-SELL
consumer,group,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
press,center,USER_RECIPIENT
museum,piece,LOCATION
tourist,aircraft,PURPOSE
money,manager,OBJECTIVE
retirement,money,PERFORM&ENGAGE_IN
fact,sheet,TOPIC
protection,program,PERFORM&ENGAGE_IN
government,commission,EMPLOYER
lung,capacity,RELATIONAL-NOUN-COMPLEMENT
rainfall,total,AMOUNT-OF
investor,education,OBJECTIVE
racketeering,conspiracy,PERFORM&ENGAGE_IN
geography,question,TOPIC
manufacturing,technique,PERFORM&ENGAGE_IN
development,community,PERFORM&ENGAGE_IN
normalization,talk,TOPIC
immigrant,family,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
heart,surgery,OTHER
deadend,job,EQUATIVE
affair,officer,ORGANIZE&SUPERVISE&AUTHORITY
self-help,group,CREATE-PROVIDE-GENERATE-SELL
arbitration,agreement,TOPIC
sport,book,TOPIC
restrictor,plate,EQUATIVE
minute,period,MEASURE
insurance,firm,PERFORM&ENGAGE_IN
quality,head,MEASURE
paper,kid,CREATE-PROVIDE-GENERATE-SELL
airline,executive,RELATIONAL-NOUN-COMPLEMENT
dollar,selling,OBJECTIVE
army,barrack,OWNER-USER
racketeering,trial,JUSTIFICATION
dual-trading,abuse,EQUATIVE
circus,performer,PERFORM&ENGAGE_IN
gold,sector,CREATE-PROVIDE-GENERATE-SELL
percentage,difference,MEASURE
oil-leasing,deal,TOPIC
patent,case,OTHER
third-quarter,result,TIME-OF1
court,subpoena,CREATOR-PROVIDER-CAUSE_OF
industry,profit,USER_RECIPIENT
action,policy,TOPIC
condominium,complex,CONTAIN
squash,bug,OTHER
ozone,satellite,PURPOSE
film,stock,SUBSTANCE-MATERIAL-INGREDIENT
restoration,work,PERFORM&ENGAGE_IN
merchant,banker,EQUATIVE
bribery,conspiracy,PERFORM&ENGAGE_IN
felony,charge,EQUATIVE
talk,time,TIME-OF2
cosmetic,salesman,OBJECTIVE
insurance,regulator,OBJECTIVE
kms,north,MEASURE
transport,official,ORGANIZE&SUPERVISE&AUTHORITY
army,official,EMPLOYER
retirement,system,PERFORM&ENGAGE_IN
remuneration,package,CREATE-PROVIDE-GENERATE-SELL
meeting,point,PERFORM&ENGAGE_IN
chain,smoker,OBJECTIVE
commodity,index,OBJECTIVE
penetration,rate,RELATIONAL-NOUN-COMPLEMENT
security,patrol,CREATE-PROVIDE-GENERATE-SELL
beer,volume,AMOUNT-OF
dog,art,TOPIC
tree,planting,OBJECTIVE
traffic,problem,OTHER
misdemeanor,assault,EQUATIVE
investing,issue,TOPIC
cooking,method,PERFORM&ENGAGE_IN
core,department,ADJ-LIKE_NOUN
worker,exposure,EXPERIENCER-OF-EXPERIENCE
government,computer,OWNER-USER
highschool,dropout,OBJECTIVE
pharmacy,manager,OBJECTIVE
consumption,rate,RELATIONAL-NOUN-COMPLEMENT
privatisation,issue,TOPIC
drama,student,OBJECTIVE
telephone,call,MEANS
travel,feature,TOPIC
trucking,service,EQUATIVE
management,practice,PERFORM&ENGAGE_IN
acre,plot,MEASURE
adult,dose,USER_RECIPIENT
medal,standing,RELATIONAL-NOUN-COMPLEMENT
management,decision,TOPIC_OF_COGNITION&EMOTION
implementation,force,PERFORM&ENGAGE_IN
chocolate,gum,SUBSTANCE-MATERIAL-INGREDIENT
duck,soup,SUBSTANCE-MATERIAL-INGREDIENT
state,museum,OWNER-USER
network,company,ORGANIZE&SUPERVISE&AUTHORITY
soccer,mom,LEXICALIZED
minority,business,OWNER-USER
integration,process,EQUATIVE
title,track,LEXICALIZED
steel,pellet,SUBSTANCE-MATERIAL-INGREDIENT
student,pilot,EQUATIVE
property,crime,OTHER
team,member,WHOLE+PART_OR_MEMBER_OF
quarterback,sack,OBJECTIVE
goods,price,RELATIONAL-NOUN-COMPLEMENT
freight,haulage,OBJECTIVE
money,growth,OBJECTIVE
service,system,PERFORM&ENGAGE_IN
army,post,OWNER-USER
navy,warship,OWNER-USER
rating,concern,TOPIC_OF_COGNITION&EMOTION
sale,price,RELATIONAL-NOUN-COMPLEMENT
court,date,TIME-OF2
defense,complex,PERFORM&ENGAGE_IN
concert,ticket,OBTAIN&ACCESS&SEEK
magazine,rack,CONTAIN
arson,investigator,OBJECTIVE
gold,medallist,OTHER
dam,builder,OBJECTIVE
asylum,application,OBTAIN&ACCESS&SEEK
ski,area,PERFORM&ENGAGE_IN
day,delay,MEASURE
breeding,center,PERFORM&ENGAGE_IN
leukemia,kid,OTHER
turtle,sanctuary,CONTAIN
year,benchmark,MEASURE
government,response,SUBJECT
food,safety,RELATIONAL-NOUN-COMPLEMENT
weapon,inspection,OBJECTIVE
bailout,plan,OBJECTIVE
homicide,rate,RELATIONAL-NOUN-COMPLEMENT
union,family,WHOLE+PART_OR_MEMBER_OF
school,reform,OBJECTIVE
dinner,meeting,TIME-OF1
security,organization,CREATE-PROVIDE-GENERATE-SELL
